time	position	velocity
0.0	0.0	0.0
0.01	1.6666666666666667e-05	0.006649999583333333
0.02	9.950055418055537e-05	0.013233389443069375
0.03	0.00024783779297710487	0.019750395653379167
0.04	0.00046101677399434276	0.026201246442461953
0.05	0.0007383781700677919	0.03258617215597291
0.060000000000000005	0.0010792649569611264	0.038905405220674344
0.07	0.0014830224340348056	0.04515918010831045
0.08	0.001948998244554919	0.05134773329970597
0.09	0.002476542395644473	0.057471303249088695
0.09999999999999999	0.0030650072778793543	0.06353013034863617
0.10999999999999999	0.003713747684531207	0.0695244568932465
0.11999999999999998	0.004422120830459458	0.0754545270455336
0.12999999999999998	0.005189486370654729	0.08132058680104672
0.13999999999999999	0.0060152064184358775	0.08712288395371456
0.15	0.006898645563302898	0.09286166806151394
0.16	0.007839170888447936	0.09853719041236292
0.17	0.008836151987926637	0.10414970399023867
